Marker1	Marker2	sampleSize	variableSize	F	coefficient.0	tvalue.0	pvalue.0	coefficient.1	tvalue.1	pvalue.1
cg00212031	LSAMP	50	2	0.036687	3.155095	166.965347	5.072361e-68	0.025779	0.191538	0.848912
cg00212031	LSG1	50	2	2.692759	8.091548	160.052414	3.847144e-67	-0.59088	-1.640964	0.107342
cg00212031	LSM1	50	2	1.28996	9.449202	203.735016	3.646611e-72	-0.375187	-1.135763	0.261695
cg00212031	LSM10	50	2	0.124742	7.718947	112.210861	9.296224e-60	0.173046	0.353189	0.725493
cg00212031	LSM11	50	2	1.124813	3.787749	77.230484	5.16551e-52	0.370479	1.060572	0.294192
cg00212031	LSM12	50	2	2.323705	8.836858	131.18576	5.270304e-63	-0.731362	-1.52437	0.133978
cg00212031	LSM14A	50	2	0.015058	10.974559	242.440094	8.69953e-76	0.039564	0.122713	0.902847
cg00212031	LSM14B	50	2	0.36002	5.554528	115.586678	2.252378e-60	0.205369	0.600018	0.551317
cg00212031	LSM2	50	2	0.000682	6.821013	94.135445	4.106904e-56	-0.013474	-0.026108	0.97928
cg00212031	LSM3	50	2	0.283619	10.621243	278.368103	1.150237e-78	-0.144729	-0.53256	0.596795
cg00212031	LSM4	50	2	0.033555	10.448839	184.703522	4.014922e-70	-0.073808	-0.18318	0.855429
cg00212031	LSM5	50	2	0.044724	7.670278	123.601845	9.111853e-62	-0.093473	-0.21148	0.833408
cg00212031	LSM6	50	2	0.002899	9.518321	167.515076	4.333139e-68	0.021792	0.053846	0.957282
cg00212031	LSM7	50	2	0.615003	7.662534	108.388916	4.874433e-59	-0.394873	-0.784222	0.436763
cg00212031	LSMD1	50	2	0.060583	8.084277	151.147018	5.97349e-66	0.093766	0.246135	0.806627
cg00212031	LSP1	50	2	0.063222	11.717163	250.634064	1.766528e-76	-0.083723	-0.251439	0.802548
cg00212031	LSR	50	2	0.959714	4.346236	72.048615	1.408635e-50	-0.42091	-0.97965	0.332171
cg00212031	LSS	50	2	0.158383	4.219616	80.596855	6.7667e-53	0.148403	0.397975	0.692413
cg00212031	LST1	50	2	0.022658	11.957505	444.890961	1.950736e-88	-0.028815	-0.150524	0.880982
cg00212031	LTA	50	2	0.363174	4.359386	51.044754	1.740726e-43	-0.366575	-0.60264	0.549585
cg00212031	LTA4H	50	2	0.140519	12.449739	307.819855	9.23498e-81	-0.107985	-0.37486	0.709416
cg00212031	LTB	50	2	0.061506	5.688374	70.191673	4.876456e-50	0.14315	0.248004	0.805189
cg00212031	LTB4R	50	2	1.963945	7.873365	104.005402	3.50702e-58	0.755614	1.401408	0.167525
cg00212031	LTB4R2	50	2	0.129137	5.101561	126.430183	3.085909e-62	-0.103278	-0.359355	0.720906
cg00212031	LTBP1	50	2	0.240485	4.635229	53.844669	1.40045e-44	-0.300679	-0.490393	0.62609
cg00212031	LTBP2	50	2	2.082709	4.068651	109.147232	3.492711e-59	-0.383163	-1.44316	0.15547
cg00212031	LTBP3	50	2	0.118463	5.160419	159.512878	4.522722e-67	0.079307	0.344184	0.732211
cg00212031	LTBP4	50	2	0.023691	5.886726	203.80806	3.584474e-72	0.031665	0.153918	0.878319
cg00212031	LTBR	50	2	0.316191	5.884961	171.209732	1.523242e-68	-0.137664	-0.562309	0.576522
cg00212031	LTC4S	50	2	0.393532	5.256507	131.022186	5.594661e-63	-0.179256	-0.627321	0.533422
cg00212031	LTF	50	2	2.004831	6.254417	28.895889	5.221023e-32	-2.182834	-1.415921	0.163255
cg00212031	LTK	50	2	0.279287	4.100379	112.738228	7.428924e-60	0.136902	0.528476	0.599604
cg00212031	LTV1	50	2	0.00393	6.320264	125.062096	5.194138e-62	0.022565	0.062689	0.950274
cg00212031	LUC7L	50	2	0.044849	8.851588	138.446976	3.99662e-64	-0.096438	-0.211777	0.833177
cg00212031	LUC7L2	50	2	0.372367	8.407619	186.402313	2.588712e-70	0.196037	0.610219	0.544595
cg00212031	LUC7L3	50	2	0.421255	9.847393	126.587303	2.907828e-62	0.359613	0.649042	0.519405
cg00212031	LUM	50	2	0.01054	2.791193	13.24337	1.206836e-17	-0.154115	-0.102665	0.918656
cg00212031	LUZP1	50	2	1.216702	7.827384	140.488464	1.982822e-64	-0.437723	-1.103042	0.275509
cg00212031	LUZP2	50	2	0.000275	3.006054	85.713058	3.598084e-54	-0.004141	-0.016579	0.986841
cg00212031	LUZP3P	50	2	1.995296	2.807883	93.349243	6.129398e-56	-0.302624	-1.41255	0.164239
cg00212031	LUZP4	50	2	1.771469	2.935073	137.428268	5.692045e-64	-0.202461	-1.330966	0.189488
cg00212031	LXN	50	2	0.173078	6.408769	54.605904	7.214796e-45	0.347766	0.416027	0.679245
cg00212031	PBX1	50	2	0.025406	3.770142	79.794701	1.089876e-52	0.053639	0.159393	0.874028
cg00212031	PBX2	50	2	0.08346	7.408879	179.469315	1.592599e-69	0.084944	0.288893	0.773907
cg00212031	PBX3	50	2	1.84192	5.235267	188.435547	1.538978e-70	0.268561	1.357174	0.181074
cg00212031	PBX4	50	2	0.010713	5.338331	91.609184	1.504935e-55	0.04296	0.103506	0.917993
cg00212031	PBXIP1	50	2	0.013307	7.256559	127.364166	2.169694e-62	0.046812	0.115358	0.908643
cg00212031	PC	50	2	1.743884	4.522436	117.140762	1.189029e-60	0.363123	1.320562	0.192909
cg00212031	PCA3	50	2	0.335043	3.452609	152.257965	4.20609e-66	-0.093487	-0.57883	0.56541
cg00212031	PCBD1	50	2	0.087846	7.19948	130.380447	7.07696e-63	-0.116569	-0.296389	0.768212
cg00212031	PCBD2	50	2	1.297668	5.840224	99.988213	2.303458e-57	0.473907	1.139152	0.260293
cg00212031	PCBP1	50	2	0.014077	11.627547	464.03598	2.582802e-89	0.021175	0.118647	0.90605
cg00212031	PCBP2	50	2	0.245888	7.979816	122.039993	1.674464e-61	-0.230935	-0.495871	0.622249
cg00212031	PCBP3	50	2	0.003389	4.94643	117.651863	9.654825e-61	0.017433	0.058218	0.953817
cg00212031	PCBP4	50	2	0.065237	5.003572	87.946289	1.0549e-54	-0.1035	-0.255415	0.799494
cg00212031	PCCA	50	2	1.848808	4.105884	80.241577	8.352312e-53	0.495546	1.359709	0.180275
cg00212031	PCCB	50	2	0.000586	6.053111	133.752716	2.08426e-63	-0.007802	-0.024204	0.98079
cg00212031	PCDH1	50	2	0.343967	4.396068	137.294556	5.963624e-64	-0.133752	-0.586486	0.560297
cg00212031	PCDH10	50	2	0.374449	2.793938	163.30513	1.467193e-67	-0.074567	-0.611924	0.543476
cg00213748	ABHD14B	50	2	0.023108	9.099257	88.504219	7.80141e-55	0.029627	0.152012	0.879815
cg00213748	ABHD15	50	2	2.964481	6.620857	40.875	5.882323e-39	0.528696	1.721767	0.091551
cg00213748	ABHD2	50	2	0.429858	7.670022	80.864296	5.778478e-53	-0.11789	-0.655635	0.515189
cg00213748	ABHD3	50	2	2.862086	9.318512	40.905087	5.683685e-39	-0.730611	-1.69177	0.097173
cg00213748	ABHD4	50	2	0.003907	6.001369	64.459427	2.791078e-48	0.011033	0.062509	0.950417
cg00213748	ABHD5	50	2	0.044779	8.125185	69.60157	7.284857e-50	-0.04683	-0.211611	0.833306
cg00213748	ABHD6	50	2	0.28079	6.252335	52.742432	3.718836e-44	0.119083	0.529897	0.598626
cg00213748	ABHD8	50	2	0.011732	4.136423	62.401623	1.301071e-47	-0.013611	-0.108315	0.914197
cg00213748	ABI1	50	2	2.824372	9.590297	93.513878	5.634844e-56	-0.326732	-1.680586	0.099341
cg00213748	ABI2	50	2	0.225789	4.902465	121.492569	2.076336e-61	-0.036349	-0.475173	0.636819
cg00213748	ABI3	50	2	0.019381	8.30345	52.949696	3.090307e-44	-0.041386	-0.139214	0.889863
cg00213748	ABI3BP	50	2	8.213524	2.500328	86.084236	2.927947e-54	0.157802	2.865924	0.006155
cg00213748	ABL1	50	2	0.379055	7.043042	81.71965	3.499601e-53	0.100591	0.615675	0.541017
cg00213748	ABL2	50	2	0.080774	7.642056	39.82877	1.971961e-38	-0.103377	-0.284207	0.777474
cg00213748	ABLIM1	50	2	0.578122	6.569198	18.47798	1.843905e-23	0.51244	0.760343	0.450768
cg00213748	ABLIM2	50	2	0.010145	3.653231	82.876007	1.791131e-53	-0.008417	-0.10072	0.920192
cg00213748	ABLIM3	50	2	0.600166	4.731341	50.510441	2.858638e-43	0.137567	0.774705	0.442314
cg00213748	ABO	50	2	1.339778	5.473656	69.964989	5.687172e-50	-0.171668	-1.157487	0.252801
cg00213748	LRRK2	50	2	4.583097	11.301823	74.62944	2.639386e-51	-0.614601	-2.140817	0.037396
cg00213748	LRRN1	50	2	0.074863	2.753986	42.112396	1.460075e-39	-0.03392	-0.27361	0.785558
cg00213748	LRRN2	50	2	1.745037	4.084486	62.543423	1.168282e-47	-0.163544	-1.320999	0.192765
cg00213748	LRRN3	50	2	0.569905	3.498658	15.586755	2.064276e-20	0.321235	0.75492	0.453985
cg00213748	LRRN4	50	2	0.014783	3.788712	106.525787	1.116615e-58	0.008198	0.121586	0.903734
cg00213748	LRRN4CL	50	2	0.337074	2.70635	75.073631	1.989873e-51	-0.039677	-0.58058	0.564239
cg00213748	LRRTM1	50	2	1.112426	4.940347	64.891129	2.033164e-48	0.152224	1.054716	0.296835
cg00213748	LRRTM2	50	2	0.077598	3.200382	18.180758	3.650542e-23	0.092959	0.278565	0.781775
cg00213748	LRRTM4	50	2	1.604703	3.235537	73.218475	6.546413e-51	0.10612	1.266768	0.211351
cg00213748	LRSAM1	50	2	0.151544	3.891411	73.288589	6.254953e-51	0.039185	0.389287	0.698786
cg00213748	LRTM1	50	2	4.206434	3.450725	70.889343	3.046897e-50	-0.189261	-2.05096	0.045751
cg00213748	LRTM2	50	2	6.380836	6.476242	93.568993	5.478542e-56	-0.33144	-2.52603	0.01489
cg00213748	LRTOMT	50	2	0.569779	4.620532	73.912643	4.178223e-51	0.089454	0.754837	0.454034
cg00213748	LRWD1	50	2	0.893421	6.322184	90.324699	2.952661e-55	0.125419	0.94521	0.349286
cg00213748	LSAMP	50	2	0.789161	3.13067	93.772606	4.938478e-56	0.056224	0.888348	0.378784
cg00213748	LSG1	50	2	2.220046	7.917363	87.544014	1.31281e-54	0.255453	1.489983	0.142771
cg00213748	LSM1	50	2	0.300937	9.374466	112.373871	8.672767e-60	0.086755	0.548578	0.585838
cg00213748	LSM10	50	2	0.528642	7.654477	62.756233	9.944328e-48	0.168118	0.727078	0.47071
cg00213748	LSM11	50	2	0.001412	3.823815	43.284321	4.041784e-40	-0.006293	-0.037575	0.970182
cg00213748	LSM12	50	2	0.010563	8.782938	71.525414	1.992309e-50	-0.023924	-0.102775	0.91857
cg00213748	LSM14A	50	2	3.383962	11.107252	142.560333	9.835879e-65	-0.271704	-1.839556	0.072022
cg00213748	LSM14B	50	2	3.366193	5.71013	68.778336	1.282454e-49	-0.288761	-1.834718	0.072749
cg00213748	LSM2	50	2	0.017542	6.835206	52.988525	2.98519e-44	-0.032388	-0.132444	0.895187
cg00213748	LSM3	50	2	1.101174	10.544615	156.520264	1.12064e-66	0.134018	1.049367	0.299264
cg00213748	LSM4	50	2	0.542791	10.375727	103.553604	4.318133e-58	0.139941	0.736742	0.464865
cg00213748	LSM5	50	2	2.652229	7.819866	72.667328	9.37853e-51	-0.332232	-1.628566	0.109952
cg00213748	LSM6	50	2	2.182665	9.652005	97.544754	7.510335e-57	-0.277129	-1.477385	0.146104
cg00213748	LSM7	50	2	0.263787	7.56881	59.912212	8.962323e-47	0.123003	0.513602	0.609887
cg00213748	LSMD1	50	2	3.77354	7.932024	86.447311	2.395394e-54	0.337895	1.942559	0.057948
cg00213748	LSP1	50	2	0.13376	11.737103	141.106384	1.606987e-64	-0.057671	-0.365733	0.716171
cg00213748	LSR	50	2	0.791818	4.222381	39.244026	3.928396e-38	0.181498	0.889842	0.377989
cg00213748	LSS	50	2	0.680506	4.163939	44.909756	7.181936e-41	0.144996	0.824928	0.413493
cg00213748	LST1	50	2	0.046327	11.964213	250.065521	1.96982e-76	-0.019522	-0.215235	0.830496
cg00213748	LTA	50	2	0.530597	4.227014	27.845791	2.797978e-31	0.20962	0.728421	0.469895
cg00213748	LTA4H	50	2	2.85032	12.333494	176.020554	4.036384e-69	0.224256	1.688288	0.097844
cg00213748	LTB	50	2	1.110206	5.565611	38.98946	5.319067e-38	0.28513	1.053663	0.297312
cg00213748	LTB4R	50	2	0.685605	7.838933	57.408226	6.76693e-46	0.214336	0.828013	0.411761
cg00213748	LTB4R2	50	2	0.117549	5.114541	71.17897	2.509844e-50	-0.046702	-0.342853	0.733206
cg00213748	LTBP1	50	2	0.144188	4.555883	29.693399	1.512452e-32	0.110447	0.379721	0.705827
cg00213748	LTBP2	50	2	1.801768	3.953931	59.40453	1.341236e-46	0.169369	1.342299	0.185814
cg00213748	LTBP3	50	2	0.741143	5.211902	91.064407	2.000587e-55	-0.093406	-0.860896	0.393575
cg00213748	LTBP4	50	2	0.000559	5.890649	114.513283	3.519204e-60	-0.002305	-0.023641	0.981237
cg00213748	LTBR	50	2	1.50131	5.805907	96.021065	1.592996e-56	0.140448	1.22528	0.226448
cg00213748	LTC4S	50	2	0.852928	5.299676	74.541496	2.791751e-51	-0.124475	-0.923542	0.360344
cg00213748	LTF	50	2	3.558321	5.414358	14.265574	6.912272e-19	1.357237	1.886351	0.065305
cg00213748	LTK	50	2	1.403229	4.180941	65.308266	1.499902e-48	-0.143762	-1.184579	0.242016
cg00213748	LTV1	50	2	0.577182	6.38352	71.363815	2.218592e-50	-0.128829	-0.759724	0.451135
cg00213748	LUC7L	50	2	1.041144	8.739371	77.561996	4.212289e-52	0.217953	1.020364	0.312671
cg00213748	LUC7L2	50	2	0.49543	8.374244	104.405968	2.918443e-58	0.107025	0.703867	0.484916
cg00213748	LUC7L3	50	2	1.19807	10.015038	72.883163	8.144301e-51	-0.285129	-1.094563	0.27917
cg00213748	LUM	50	2	0.674512	3.053276	8.192321	1.12955e-10	-0.580269	-0.821287	0.415544
cg00213748	LUZP1	50	2	0.707013	7.712744	77.343216	4.818859e-52	0.158956	0.84084	0.404607
cg00213748	LUZP2	50	2	2.427743	3.091229	50.739243	2.310156e-43	-0.179955	-1.558122	0.125774
cg00213748	LUZP3P	50	2	0.132071	2.76299	50.618999	2.583523e-43	0.037605	0.363416	0.71789
